,p,d,q,P,D,Q,AIC,BIC
0,1.0,1.0,2.0,1.0,2.0,2.0,-734.5767980961882,-666.7470201719003
0,1.0,1.0,2.0,1.0,2.0,3.0,-851.6776033789668,-780.0795044588851
0,1.0,1.0,3.0,0.0,0.0,0.0,-978.5536195783505,-917.5753636907233
0,1.0,1.0,3.0,0.0,0.0,1.0,-979.9600621981141,-915.1706653175102
0,1.0,1.0,3.0,0.0,0.0,2.0,-978.9164202713382,-910.3158823977576
0,1.0,1.0,3.0,0.0,0.0,3.0,-991.0896264994008,-918.6779476328435
0,1.0,1.0,3.0,0.0,1.0,0.0,-796.2062068348778,-735.5668441005217
0,1.0,1.0,3.0,0.0,1.0,1.0,-933.4325419769718,-869.0032190717185
0,1.0,1.0,3.0,0.0,1.0,2.0,-931.7322662119573,-863.5129831358067
0,1.0,1.0,3.0,0.0,1.0,3.0,-929.5087996892406,-857.4995564421928
0,1.0,1.0,3.0,0.0,2.0,0.0,-509.9145915575407,-449.62145562484034
0,1.0,1.0,3.0,0.0,2.0,1.0,-737.2271139698056,-673.1656570413115
0,1.0,1.0,3.0,0.0,2.0,2.0,-849.3390115384443,-781.5092336141564
0,1.0,1.0,3.0,0.0,2.0,3.0,-850.3828793535196,-778.7847804334378
0,1.0,1.0,3.0,1.0,0.0,0.0,-980.472478876414,-915.6830819958101
0,1.0,1.0,3.0,1.0,0.0,1.0,-984.5747531191032,-915.9742152455226
0,1.0,1.0,3.0,1.0,0.0,2.0,-985.6274754143562,-913.215796547799
0,1.0,1.0,3.0,1.0,0.0,3.0,-990.4734218779454,-914.2506020184114
0,1.0,1.0,3.0,1.0,1.0,0.0,-848.1051774090068,-783.6758545037535
0,1.0,1.0,3.0,1.0,1.0,1.0,-931.7345044101601,-863.5152213340095
0,1.0,1.0,3.0,1.0,1.0,2.0,-929.9381438296834,-857.9289005826356
0,1.0,1.0,3.0,1.0,1.0,3.0,-930.098574414174,-854.299370996229
0,1.0,1.0,3.0,1.0,2.0,0.0,-594.7394853611604,-530.6780284326662
0,1.0,1.0,3.0,1.0,2.0,1.0,-796.8950032886687,-729.0652253643808
0,1.0,1.0,3.0,1.0,2.0,2.0,-800.6657677497732,-729.0676688296915
0,1.0,1.0,3.0,1.0,2.0,3.0,-854.5341642436024,-779.167744327727
0,1.0,1.0,4.0,0.0,0.0,0.0,-976.6819814505451,-911.8925845699412
0,1.0,1.0,4.0,0.0,0.0,1.0,-977.7795217062886,-909.178983832708
0,1.0,1.0,4.0,0.0,0.0,2.0,-976.7252982598977,-904.3136193933404
0,1.0,1.0,4.0,0.0,0.0,3.0,-988.8741103702937,-912.6512905107597
0,1.0,1.0,4.0,0.0,1.0,0.0,-793.7920166793979,-729.3626937741445
0,1.0,1.0,4.0,0.0,1.0,1.0,-940.0501786581716,-871.8308955820211
0,1.0,1.0,4.0,0.0,1.0,2.0,-938.079275891838,-866.0700326447902
0,1.0,1.0,4.0,0.0,1.0,3.0,-936.1754870119075,-860.3762835939625
0,1.0,1.0,4.0,0.0,2.0,0.0,-468.08419383913133,-404.0227369106372
0,1.0,1.0,4.0,0.0,2.0,1.0,-737.7310580372564,-669.9012801129685
0,1.0,1.0,4.0,0.0,2.0,2.0,-854.1499343091908,-782.5518353891091
0,1.0,1.0,4.0,0.0,2.0,3.0,-849.5187743410034,-774.152354425128
0,1.0,1.0,4.0,1.0,0.0,0.0,-978.2825829265197,-909.6820450529391
0,1.0,1.0,4.0,1.0,0.0,1.0,-978.0771544860308,-905.6654756194736
0,1.0,1.0,4.0,1.0,0.0,2.0,-983.2534337422892,-907.0306138827552
0,1.0,1.0,4.0,1.0,0.0,3.0,-987.793130584193,-907.7591697316823
0,1.0,1.0,4.0,1.0,1.0,0.0,-858.9921679786219,-790.7728849024713
0,1.0,1.0,4.0,1.0,1.0,1.0,-938.1321835270003,-866.1229402799524
0,1.0,1.0,4.0,1.0,1.0,2.0,-936.5016974578939,-860.7024940399489
0,1.0,1.0,4.0,1.0,1.0,3.0,-936.0414521578326,-856.4522885689903
0,1.0,1.0,4.0,1.0,2.0,0.0,-593.3032724053397,-525.4734944810518
0,1.0,1.0,4.0,1.0,2.0,1.0,-790.2448062230984,-718.6467073030167
0,1.0,1.0,4.0,1.0,2.0,2.0,-765.2825711039004,-689.916151188025
0,1.0,1.0,4.0,1.0,2.0,3.0,-853.8026863335134,-774.6679454218443
0,1.0,1.0,5.0,0.0,0.0,0.0,-976.3939577946376,-907.793419921057
0,1.0,1.0,5.0,0.0,0.0,1.0,-976.9143222751981,-904.5026434086408
0,1.0,1.0,5.0,0.0,0.0,2.0,-975.6357673201624,-899.4129474606284
0,1.0,1.0,5.0,0.0,0.0,3.0,-988.5892020589733,-908.5552412064626
0,1.0,1.0,5.0,0.0,1.0,0.0,-814.9907035073192,-746.7714204311686
0,1.0,1.0,5.0,0.0,1.0,1.0,-937.7655032411285,-865.7562599940807
0,1.0,1.0,5.0,0.0,1.0,2.0,-936.1733548994985,-860.3741514815534
0,1.0,1.0,5.0,0.0,1.0,3.0,-934.3473903315692,-854.7582267427268
0,1.0,1.0,5.0,0.0,2.0,0.0,-467.84285608592904,-400.01307816164115
0,1.0,1.0,5.0,0.0,2.0,1.0,-744.503079197535,-672.9049802774534
0,1.0,1.0,5.0,0.0,2.0,2.0,-829.4773378868855,-754.11091797101
0,1.0,1.0,5.0,0.0,2.0,3.0,-850.4777848612007,-771.3430439495314
0,1.0,1.0,5.0,1.0,0.0,0.0,-977.2887823322583,-904.877103465701
0,1.0,1.0,5.0,1.0,0.0,1.0,-977.7756816494883,-901.5528617899542
0,1.0,1.0,5.0,1.0,0.0,2.0,-980.1113790941504,-900.0774182416396
0,1.0,1.0,5.0,1.0,0.0,3.0,-987.3300619858328,-903.4849601403454
0,1.0,1.0,5.0,1.0,1.0,0.0,-862.9671493557512,-790.9579061087034
0,1.0,1.0,5.0,1.0,1.0,1.0,-935.9470503114802,-860.1478468935352
0,1.0,1.0,5.0,1.0,1.0,2.0,-934.5637555082046,-854.9745919193623
0,1.0,1.0,5.0,1.0,1.0,3.0,-934.2200795776296,-850.8409558178901
0,1.0,1.0,5.0,1.0,2.0,0.0,-631.3743097892212,-559.7762108691395
0,1.0,1.0,5.0,1.0,2.0,1.0,-799.6583753805762,-724.2919554647008
0,1.0,1.0,5.0,1.0,2.0,2.0,-783.5997024673176,-704.4649615556484
0,1.0,1.0,5.0,1.0,2.0,3.0,-851.8962020573297,-768.9931401498667
0,1.0,1.0,6.0,0.0,0.0,0.0,-975.5712060004948,-903.1595271339376
0,1.0,1.0,6.0,0.0,0.0,1.0,-975.4293092364869,-899.206489376953
0,1.0,1.0,6.0,0.0,0.0,2.0,-974.1426673367588,-894.108706484248
0,1.0,1.0,6.0,0.0,0.0,3.0,-987.0691444458921,-903.2240426004047
0,1.0,1.0,6.0,0.0,1.0,0.0,-860.8299377560389,-788.8206945089911
0,1.0,1.0,6.0,0.0,1.0,1.0,-936.8799943114399,-861.0807908934949
0,1.0,1.0,6.0,0.0,1.0,2.0,-934.9457229411234,-855.3565593522811
0,1.0,1.0,6.0,0.0,1.0,3.0,-933.2034514745762,-849.8243277148367
0,1.0,1.0,6.0,0.0,2.0,0.0,-608.3393367775209,-536.7412378574393
0,1.0,1.0,6.0,0.0,2.0,1.0,-790.6102548322033,-715.2438349163278
0,1.0,1.0,6.0,0.0,2.0,2.0,-847.3663023417969,-768.2315614301276
0,1.0,1.0,6.0,0.0,2.0,3.0,-845.6461085639792,-762.7430466565162
0,1.0,1.0,6.0,1.0,0.0,0.0,-975.7117823637832,-899.4889625042492
0,1.0,1.0,6.0,1.0,0.0,1.0,-975.0043025857696,-894.9703417332588
0,1.0,1.0,6.0,1.0,0.0,2.0,-979.9507039072505,-896.1056020617631
0,1.0,1.0,6.0,1.0,0.0,3.0,-985.9478523692374,-898.2916095307733
0,1.0,1.0,6.0,1.0,1.0,0.0,-869.0006776543662,-793.2014742364212
0,1.0,1.0,6.0,1.0,1.0,1.0,-934.9609383495124,-855.3717747606701
0,1.0,1.0,6.0,1.0,1.0,2.0,-933.6463240959839,-850.2672003362443
0,1.0,1.0,6.0,1.0,1.0,3.0,-933.5120197686786,-846.3429358380417
0,1.0,1.0,6.0,1.0,2.0,0.0,-692.8838360856851,-617.5174161698096
0,1.0,1.0,6.0,1.0,2.0,1.0,-802.46460020161,-723.3298592899407
0,1.0,1.0,6.0,1.0,2.0,2.0,-786.2950343165217,-703.3919724090587
0,1.0,1.0,6.0,1.0,2.0,3.0,-851.456465444327,-764.7850825410703
0,1.0,1.0,7.0,0.0,0.0,0.0,-975.0586100776748,-898.8357902181408
0,1.0,1.0,7.0,0.0,0.0,1.0,-973.3003609906409,-893.2664001381302
0,1.0,1.0,7.0,0.0,0.0,2.0,-972.3017804487985,-888.456678603311
0,1.0,1.0,7.0,0.0,0.0,3.0,-985.1672185957964,-897.5109757573323
0,1.0,1.0,7.0,0.0,1.0,0.0,-910.694376531466,-834.895173113521
0,1.0,1.0,7.0,0.0,1.0,1.0,-934.4209701356501,-854.8318065468078
0,1.0,1.0,7.0,0.0,1.0,2.0,-933.0071813540387,-849.6280575942992
0,1.0,1.0,7.0,0.0,1.0,3.0,-930.9624070812183,-843.7933231505815
0,1.0,1.0,7.0,0.0,2.0,0.0,-687.327051579964,-611.9606316640885
0,1.0,1.0,7.0,0.0,2.0,1.0,-828.5148208168827,-749.3800799052135
0,1.0,1.0,7.0,0.0,2.0,2.0,-828.1496528242499,-745.2465909167869
0,1.0,1.0,7.0,0.0,2.0,3.0,-828.4059605909838,-741.7345776877271
0,1.0,1.0,7.0,1.0,0.0,0.0,-973.4154777078883,-893.3815168553775
0,1.0,1.0,7.0,1.0,0.0,1.0,-972.0234029149761,-888.1783010694887
0,1.0,1.0,7.0,1.0,0.0,2.0,-979.3353558737012,-891.6791130352372
0,1.0,1.0,7.0,1.0,0.0,3.0,-983.6530058093635,-892.1856219779227
0,1.0,1.0,7.0,1.0,1.0,0.0,-915.6843859071495,-836.0952223183072
0,1.0,1.0,7.0,1.0,1.0,1.0,-932.8716362069348,-849.4925124471952
0,1.0,1.0,7.0,1.0,1.0,2.0,-932.5303708050176,-845.3612868743808
0,1.0,1.0,7.0,1.0,1.0,3.0,-931.3840659929062,-840.4250218913721
0,1.0,1.0,7.0,1.0,2.0,0.0,-756.4975778758972,-677.3628369642279
0,1.0,1.0,7.0,1.0,2.0,1.0,-835.0918460684198,-752.1887841609569
0,1.0,1.0,7.0,1.0,2.0,2.0,-830.3873915159763,-743.7160086127196
0,1.0,1.0,7.0,1.0,2.0,3.0,-852.0468188753393,-761.6071149762888
0,1.0,1.0,8.0,0.0,0.0,0.0,-973.3139831801614,-893.2800223276506
0,1.0,1.0,8.0,0.0,0.0,1.0,-972.1353455495764,-888.290243704089
0,1.0,1.0,8.0,0.0,0.0,2.0,-970.6821548272259,-883.0259119887618
0,1.0,1.0,8.0,0.0,0.0,3.0,-984.0055317434981,-892.5381479120572
0,1.0,1.0,8.0,0.0,1.0,0.0,-923.037366611061,-843.4482030222186
0,1.0,1.0,8.0,0.0,1.0,1.0,-934.909570196319,-851.5304464365795
0,1.0,1.0,8.0,0.0,1.0,2.0,-933.8780577668508,-846.708973836214
0,1.0,1.0,8.0,0.0,1.0,3.0,-932.5961425986975,-841.6370984971634
0,1.0,1.0,8.0,0.0,2.0,0.0,-728.462002814907,-649.3272619032377
0,1.0,1.0,8.0,0.0,2.0,1.0,-834.7592838535647,-751.8562219461018
0,1.0,1.0,8.0,0.0,2.0,2.0,-840.4623731228555,-753.7909902195988
0,1.0,1.0,8.0,0.0,2.0,3.0,-839.0945087592675,-748.6548048602169
0,1.0,1.0,8.0,1.0,0.0,0.0,-972.8890303415658,-889.0439284960784
0,1.0,1.0,8.0,1.0,0.0,1.0,-972.154401772695,-884.4981589342309
0,1.0,1.0,8.0,1.0,0.0,2.0,-978.11524277393,-886.6478589424892
0,1.0,1.0,8.0,1.0,0.0,3.0,-983.1692772030449,-887.8907523786273
0,1.0,1.0,8.0,1.0,1.0,0.0,-919.3922365827375,-836.013112822998
0,1.0,1.0,8.0,1.0,1.0,1.0,-932.8751297076428,-845.706045777006
0,1.0,1.0,8.0,1.0,1.0,2.0,-934.2611158343425,-843.3020717328084
0,1.0,1.0,8.0,1.0,1.0,3.0,-932.4776693472534,-837.7286650748221
0,1.0,1.0,8.0,1.0,2.0,0.0,-771.3278433969838,-688.4247814895208
0,1.0,1.0,8.0,1.0,2.0,1.0,-838.7277774217916,-752.056394518535
0,1.0,1.0,8.0,1.0,2.0,2.0,-835.5581493357474,-745.1184454366969
0,1.0,1.0,8.0,1.0,2.0,3.0,-853.9923828637523,-759.7843579689079
0,1.0,1.0,9.0,0.0,0.0,0.0,-971.3515648082313,-887.5064629627439
0,1.0,1.0,9.0,0.0,0.0,1.0,-970.6839334038708,-883.0276905654067
0,1.0,1.0,9.0,0.0,0.0,2.0,-969.0427426457495,-877.5753588143086
0,1.0,1.0,9.0,0.0,0.0,3.0,-982.1043029906934,-886.8257781662759
0,1.0,1.0,9.0,0.0,1.0,0.0,-921.8281090546693,-838.4489852949298
0,1.0,1.0,9.0,0.0,1.0,1.0,-933.0830578105317,-845.9139738798949
0,1.0,1.0,9.0,0.0,1.0,2.0,-932.1870986835384,-841.2280545820042
0,1.0,1.0,9.0,0.0,1.0,3.0,-931.0755640081848,-836.3265597357534
0,1.0,1.0,9.0,0.0,2.0,0.0,-719.1567788766088,-636.2537169691458
0,1.0,1.0,9.0,0.0,2.0,1.0,-837.2117369799116,-750.5403540766549
0,1.0,1.0,9.0,0.0,2.0,2.0,-835.0211194892072,-744.5814155901567
0,1.0,1.0,9.0,0.0,2.0,3.0,-835.1480530751255,-740.9400281802812
0,1.0,1.0,9.0,1.0,0.0,0.0,-972.7824619047427,-885.1262190662786
0,1.0,1.0,9.0,1.0,0.0,1.0,-971.4473913460554,-879.9800075146145
0,1.0,1.0,9.0,1.0,0.0,2.0,-974.4289416581942,-879.1504168337766
0,1.0,1.0,9.0,1.0,0.0,3.0,-981.5768749621607,-882.4872091447664
0,1.0,1.0,9.0,1.0,1.0,0.0,-922.5185423925462,-835.3494584619094
0,1.0,1.0,9.0,1.0,1.0,1.0,-931.0724998817464,-840.1134557802122
0,1.0,1.0,9.0,1.0,1.0,2.0,-932.4760170174798,-837.7270127450485
0,1.0,1.0,9.0,1.0,1.0,3.0,-930.7185361207659,-832.1795716774373
0,1.0,1.0,9.0,1.0,2.0,0.0,-777.1716725653895,-690.5002896621327
0,1.0,1.0,9.0,1.0,2.0,1.0,-840.8834689361016,-750.4437650370511
0,1.0,1.0,9.0,1.0,2.0,2.0,-836.9605018339435,-742.7524769390991
0,1.0,1.0,9.0,1.0,2.0,3.0,-853.1324085849894,-755.1560626943514
0,1.0,1.0,10.0,0.0,0.0,0.0,-972.3179018506721,-884.661659012208
0,1.0,1.0,10.0,0.0,0.0,1.0,-970.2712976336834,-878.8039138022425
0,1.0,1.0,10.0,0.0,0.0,2.0,-971.7521638954488,-876.4736390710312
0,1.0,1.0,10.0,0.0,0.0,3.0,-982.9206159538844,-883.8309501364902
0,1.0,1.0,10.0,0.0,1.0,0.0,-930.1995071444724,-843.0304232138355
0,1.0,1.0,10.0,0.0,1.0,1.0,-927.7221941656326,-836.7631500640985
0,1.0,1.0,10.0,0.0,1.0,2.0,-930.2384041605075,-835.4893998880762
0,1.0,1.0,10.0,0.0,1.0,3.0,-927.5985323812648,-829.0595679379362
0,1.0,1.0,10.0,0.0,2.0,0.0,-724.0998795211523,-637.4284966178955
0,1.0,1.0,10.0,0.0,2.0,1.0,-848.6883564540793,-758.2486525550288
0,1.0,1.0,10.0,0.0,2.0,2.0,-846.7092526459702,-752.501227751126
0,1.0,1.0,10.0,0.0,2.0,3.0,-844.2578291423441,-746.281483251706
0,1.0,1.0,10.0,1.0,0.0,0.0,-970.2942178397923,-878.8268340083514
0,1.0,1.0,10.0,1.0,0.0,1.0,-968.7475719834324,-873.4690471590148
0,1.0,1.0,10.0,1.0,0.0,2.0,-979.4684215238167,-880.3787557064225
0,1.0,1.0,10.0,1.0,0.0,3.0,-981.3293737809299,-878.428566970559
0,1.0,1.0,10.0,1.0,1.0,0.0,-928.2817268335896,-837.3226827320555
0,1.0,1.0,10.0,1.0,1.0,1.0,-925.3067689925183,-830.557764720087
0,1.0,1.0,10.0,1.0,1.0,2.0,-928.5552802036892,-830.0163157603606
0,1.0,1.0,10.0,1.0,1.0,3.0,-924.4714087247661,-822.1424841105402
0,1.0,1.0,10.0,1.0,2.0,0.0,-784.0171122871227,-693.5774083880722
0,1.0,1.0,10.0,1.0,2.0,1.0,-848.525867359811,-754.3178424649666
0,1.0,1.0,10.0,1.0,2.0,2.0,-846.5360238029426,-748.5596779123046
0,1.0,1.0,10.0,1.0,2.0,3.0,-851.1378396220905,-749.3931727356587
0,1.0,2.0,0.0,0.0,0.0,0.0,-781.2862349420789,-731.7803825723331
0,1.0,2.0,0.0,0.0,0.0,1.0,-781.3204597273332,-728.006464867607
0,1.0,2.0,0.0,0.0,0.0,2.0,-782.3925743833171,-725.2704370336104
0,1.0,2.0,0.0,0.0,0.0,3.0,-789.7744468240209,-728.8441669843337
0,1.0,2.0,0.0,0.0,1.0,0.0,-576.896861452582,-527.6671954948148
0,1.0,2.0,0.0,0.0,1.0,1.0,-750.8999021526322,-697.8833388134983
0,1.0,2.0,0.0,0.0,1.0,2.0,-749.9431670614699,-693.1397063409693
0,1.0,2.0,0.0,0.0,1.0,3.0,-747.9629773654798,-687.3726192636125
0,1.0,2.0,0.0,0.0,2.0,0.0,-217.8298335131405,-168.8823491769375
0,1.0,2.0,0.0,0.0,2.0,1.0,-528.1958019345328,-475.483126495545
0,1.0,2.0,0.0,0.0,2.0,2.0,-674.5568190165147,-618.0789524747421
0,1.0,2.0,0.0,0.0,2.0,3.0,-674.8669804141394,-614.6239227695819
0,1.0,2.0,0.0,1.0,0.0,0.0,-781.790404143306,-728.4764092835798
0,1.0,2.0,0.0,1.0,0.0,1.0,-782.7521477583103,-725.6300104086037
0,1.0,2.0,0.0,1.0,0.0,2.0,-791.444658939844,-730.5143791001569
0,1.0,2.0,0.0,1.0,0.0,3.0,-791.5775213634432,-726.8390990337757
0,1.0,2.0,0.0,1.0,1.0,0.0,-669.7505785741097,-616.7340152349758
0,1.0,2.0,0.0,1.0,1.0,1.0,-749.8860418196656,-693.0825810991649
0,1.0,2.0,0.0,1.0,1.0,2.0,-747.0409589460614,-686.4506008441941
0,1.0,2.0,0.0,1.0,1.0,3.0,-746.7838043340805,-682.4065488508464
0,1.0,2.0,0.0,1.0,2.0,0.0,-384.9329229663051,-332.22024752731727
0,1.0,2.0,0.0,1.0,2.0,1.0,-613.2173149887768,-556.7394484470042
0,1.0,2.0,0.0,1.0,2.0,2.0,-669.6672543954005,-609.424196750843
0,1.0,2.0,0.0,1.0,2.0,3.0,-670.3264421054838,-606.3181933581415
0,1.0,2.0,1.0,0.0,0.0,0.0,-929.1890747816011,-875.8750799218749
0,1.0,2.0,1.0,0.0,0.0,1.0,-931.2489637590215,-874.1268264093148
0,1.0,2.0,1.0,0.0,0.0,2.0,-932.9199537556524,-871.9896739159653
0,1.0,2.0,1.0,0.0,0.0,3.0,-936.6293067178217,-871.8908843881542
0,1.0,2.0,1.0,0.0,1.0,0.0,-735.6842092158289,-682.667645876695
0,1.0,2.0,1.0,0.0,1.0,1.0,-888.7797834861594,-831.9763227656588
0,1.0,2.0,1.0,0.0,1.0,2.0,-893.1749409912455,-832.5845828893782
0,1.0,2.0,1.0,0.0,1.0,3.0,-886.1369591055035,-821.7597036222694
0,1.0,2.0,1.0,0.0,2.0,0.0,-383.4164428958144,-330.70376745682654
0,1.0,2.0,1.0,0.0,2.0,1.0,-678.2859186418792,-621.8080521001066
0,1.0,2.0,1.0,0.0,2.0,2.0,-812.4842459327709,-752.2411882882134
0,1.0,2.0,1.0,0.0,2.0,3.0,-804.7852351190286,-740.7769863716862
0,1.0,2.0,1.0,1.0,0.0,0.0,-935.0350200340879,-877.9128826843812
0,1.0,2.0,1.0,1.0,0.0,1.0,-935.0015586648644,-874.0712788251774
0,1.0,2.0,1.0,1.0,0.0,2.0,-936.1536552732193,-871.4152329435518
0,1.0,2.0,1.0,1.0,0.0,3.0,-944.3721078463216,-875.8255430266736
0,1.0,2.0,1.0,1.0,1.0,0.0,-815.5464895634501,-758.7430288429495
0,1.0,2.0,1.0,1.0,1.0,1.0,-882.0571812883321,-821.4668231864648
0,1.0,2.0,1.0,1.0,1.0,2.0,-887.8112286811148,-823.4339731978807
0,1.0,2.0,1.0,1.0,1.0,3.0,-882.0953723422533,-813.9312194776526
0,1.0,2.0,1.0,1.0,2.0,0.0,-526.6202410333461,-470.1423744915735
0,1.0,2.0,1.0,1.0,2.0,1.0,-750.7744846369711,-690.5314269924136
0,1.0,2.0,1.0,1.0,2.0,2.0,-675.7741491623967,-611.7659004150544
0,1.0,2.0,1.0,1.0,2.0,3.0,-809.1023053905951,-741.3288655404679
0,1.0,2.0,2.0,0.0,0.0,0.0,-926.2625645018032,-869.1404271520965
0,1.0,2.0,2.0,0.0,0.0,1.0,-927.3727325952088,-866.4424527555218
0,1.0,2.0,2.0,0.0,0.0,2.0,-925.533664402629,-860.7952420729615
0,1.0,2.0,2.0,0.0,0.0,3.0,-937.1621891655202,-868.6156243458722
0,1.0,2.0,2.0,0.0,1.0,0.0,-735.9242875264495,-679.1208268059488
0,1.0,2.0,2.0,0.0,1.0,1.0,-891.9776645630893,-831.387306461222
0,1.0,2.0,2.0,0.0,1.0,2.0,-891.7569610862759,-827.3797056030418
0,1.0,2.0,2.0,0.0,1.0,3.0,-888.9793925982272,-820.8152397336264
0,1.0,2.0,2.0,0.0,2.0,0.0,-384.60952343773266,-328.13165689595996
0,1.0,2.0,2.0,0.0,2.0,1.0,-678.3706685918582,-618.1276109473007
0,1.0,2.0,2.0,0.0,2.0,2.0,-811.6464946065284,-747.6382458591861
0,1.0,2.0,2.0,0.0,2.0,3.0,-802.0912336378675,-734.3177937877404
0,1.0,2.0,2.0,1.0,0.0,0.0,-927.9179469336209,-866.9876670939339
0,1.0,2.0,2.0,1.0,0.0,1.0,-927.5123232306651,-862.7739009009975
0,1.0,2.0,2.0,1.0,0.0,2.0,-934.6459452115702,-866.0993803919222
0,1.0,2.0,2.0,1.0,0.0,3.0,-937.5637989377067,-865.2090916280782
0,1.0,2.0,2.0,1.0,1.0,0.0,-814.4547025992001,-753.8643444973328
0,1.0,2.0,2.0,1.0,1.0,1.0,-888.3218826878071,-823.9446272045731
0,1.0,2.0,2.0,1.0,1.0,2.0,-888.7079767857496,-820.5438239211488
0,1.0,2.0,2.0,1.0,1.0,3.0,-886.5162636470428,-814.5652134010754
0,1.0,2.0,2.0,1.0,2.0,0.0,-526.4772654125779,-466.23420776802044
0,1.0,2.0,2.0,1.0,2.0,1.0,-749.9805376198365,-685.9722888724941
0,1.0,2.0,2.0,1.0,2.0,2.0,-677.7439183653084,-609.9704785151812
0,1.0,2.0,2.0,1.0,2.0,3.0,-806.9305596445967,-735.3919286916846
0,1.0,2.0,3.0,0.0,0.0,0.0,-930.7807727908116,-869.8504929511246
0,1.0,2.0,3.0,0.0,0.0,1.0,-931.5212047192599,-866.7827823895924
0,1.0,2.0,3.0,0.0,0.0,2.0,-930.9920423751041,-862.4454775554561
0,1.0,2.0,3.0,0.0,0.0,3.0,-941.9746537349505,-869.619946425322
0,1.0,2.0,3.0,0.0,1.0,0.0,-737.343555808003,-676.7531977061357
0,1.0,2.0,3.0,0.0,1.0,1.0,-892.8435493883358,-828.4662939051017
0,1.0,2.0,3.0,0.0,1.0,2.0,-891.52191375912,-823.3577608945193
0,1.0,2.0,3.0,0.0,1.0,3.0,-889.9031942036734,-817.9521439577059
0,1.0,2.0,3.0,0.0,2.0,0.0,-389.1514918435073,-328.9084341989498
0,1.0,2.0,3.0,0.0,2.0,1.0,-679.9775108952064,-615.969262147864
0,1.0,2.0,3.0,0.0,2.0,2.0,-810.5071395186171,-742.7336996684899
0,1.0,2.0,3.0,0.0,2.0,3.0,-808.9712842863571,-737.432653333445
0,1.0,2.0,3.0,1.0,0.0,0.0,-932.7360050173456,-867.9975826876781
0,1.0,2.0,3.0,1.0,0.0,1.0,-930.9680681191929,-862.421503299545
0,1.0,2.0,3.0,1.0,0.0,2.0,-933.4284559635615,-861.0737486539331
0,1.0,2.0,3.0,1.0,0.0,3.0,-943.5507535603092,-867.3879037607003
0,1.0,2.0,3.0,1.0,1.0,0.0,-813.0866897743388,-748.7094342911047
0,1.0,2.0,3.0,1.0,1.0,1.0,-888.8816931106142,-820.7175402460134
0,1.0,2.0,3.0,1.0,1.0,2.0,-890.3950494402271,-818.4439991942597
0,1.0,2.0,3.0,1.0,1.0,3.0,-889.6299086215541,-813.89196099422
0,1.0,2.0,3.0,1.0,2.0,0.0,-524.5575668576079,-460.5493181102655
0,1.0,2.0,3.0,1.0,2.0,1.0,-747.1400963189207,-679.3666564687935
0,1.0,2.0,3.0,1.0,2.0,2.0,-680.1304089307354,-608.5917779778233
0,1.0,2.0,3.0,1.0,2.0,3.0,-808.2130807615754,-732.9092587058785
0,1.0,2.0,4.0,0.0,0.0,0.0,-939.9294914215136,-875.1910690918461
0,1.0,2.0,4.0,0.0,0.0,1.0,-941.1289708721979,-872.5824060525499
0,1.0,2.0,4.0,0.0,0.0,2.0,-939.4566003180655,-867.1018930084371
0,1.0,2.0,4.0,0.0,0.0,3.0,-953.6436958243683,-877.4808460247593
0,1.0,2.0,4.0,0.0,1.0,0.0,-760.8785349820024,-696.5012794987683
0,1.0,2.0,4.0,0.0,1.0,1.0,-903.6852803790816,-835.5211275144809
0,1.0,2.0,4.0,0.0,1.0,2.0,-901.8533287149392,-829.9022784689716
0,1.0,2.0,4.0,0.0,1.0,3.0,-901.8259050239242,-826.08795739659
0,1.0,2.0,4.0,0.0,2.0,0.0,-486.1654588284978,-422.1572100811554
0,1.0,2.0,4.0,0.0,2.0,1.0,-701.0281570578434,-633.2547172077161
0,1.0,2.0,4.0,0.0,2.0,2.0,-810.4938452510979,-738.9552142981859
0,1.0,2.0,4.0,0.0,2.0,3.0,-810.4319949063405,-735.1281728506436
0,1.0,2.0,4.0,1.0,0.0,0.0,-942.9522902021972,-874.4057253825492
0,1.0,2.0,4.0,1.0,0.0,1.0,-940.6884992537713,-868.3337919441428
0,1.0,2.0,4.0,1.0,0.0,2.0,-940.5081236584574,-864.3452738588485
0,1.0,2.0,4.0,1.0,0.0,3.0,-954.1751922984802,-874.2042000088909
0,1.0,2.0,4.0,1.0,1.0,0.0,-821.7262446413889,-753.5620917767882
0,1.0,2.0,4.0,1.0,1.0,1.0,-900.9253396531324,-828.9742894071649
0,1.0,2.0,4.0,1.0,1.0,2.0,-901.3361666266104,-825.5982189992762
0,1.0,2.0,4.0,1.0,1.0,3.0,-899.1075283650127,-819.5826833563119
0,1.0,2.0,4.0,1.0,2.0,0.0,-559.2709351981534,-491.49749534802623
0,1.0,2.0,4.0,1.0,2.0,1.0,-755.3248787825064,-683.7862478295943
0,1.0,2.0,4.0,1.0,2.0,2.0,-702.0496312261939,-626.7458091704971
0,1.0,2.0,4.0,1.0,2.0,3.0,-815.856802888936,-736.7877897304543
0,1.0,2.0,5.0,0.0,0.0,0.0,-960.7427599671794,-892.1961951475314
0,1.0,2.0,5.0,0.0,0.0,1.0,-960.1436945647715,-887.7889872551431
0,1.0,2.0,5.0,0.0,0.0,2.0,-959.856531149233,-883.6936813496241
0,1.0,2.0,5.0,0.0,0.0,3.0,-970.1288931097085,-890.1579008201193
0,1.0,2.0,5.0,0.0,1.0,0.0,-765.1089466009378,-696.944793736337
